Stage	Trade	Supplier	Component	Unit	Quantity	Price	Description
GARAGED	1310	10003700	3372	1	0	$1,772.00	COLORBOND SECTIONAL DOOR 30C - 31C X 5005 - 5300W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3376	1	0	$1,893.00	COLORBOND SECTIONAL DOOR 30C - 31C X 5305 - 5650W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3380	1	0	$2,691.00	COLORBOND SECTIONAL DOOR 30C - 31C X 5655 - 6200W AUTOMATIC DOUBLE PLUS WIDTH
GARAGED	1310	10003700	3356	1	0	$1,775.00	COLORBOND SECTIONAL DOOR 32C - 39C X UP TO 3000W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3360	1	0	$2,022.00	COLORBOND SECTIONAL DOOR 32C - 39C X 3005 - 3500W AUTOMATIC SINGLE WIDTH
GARAGED	1310	10003700	3364	1	0	$2,173.00	COLORBOND SECTIONAL DOOR 32C - 39C X 3505 - 4500W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3368	1	0	$2,264.00	COLORBOND SECTIONAL DOOR 32C - 39C X 4505 - 5000W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3372	1	0	$2,265.00	COLORBOND SECTIONAL DOOR 32C - 39C X 5005 - 5300W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3376	1	0	$2,421.00	COLORBOND SECTIONAL DOOR 32C - 39C X 5305 - 5650W AUTOMATIC DOUBLE WIDTH
GARAGED	1310	10003700	3380	1	0	$3,440.00	COLORBOND SECTIONAL DOOR 32C - 39C X 5655 - 6200W AUTOMATIC DOUBLE PLUS WIDTH
GARAGED	1310	10003700	3400	1	0	$121.00	EXTRAS - SECTIONAL DOOR STANDARD PELMET 250MM SMOOTH FINISH (PER DOOR)
GARAGED	1310	10003700	3413	1	0	$336.00	EXTRAS - SECTIONAL DOOR COLORBOND WOODLOCK - CAOBA OR CLASS. CEDAR (DOUBLE DOOR)
GARAGED	1310	10003700	3448	1	1	$470.00	EXTRAS - SECTIONAL DOOR FLAME RETARDENT SEALS
GARAGED	1310	10003700	7000	1	1	$0.00	Flatline Monument
GARAGED	1310	10003700	9014	1	0	$170.00	TRAVEL CHARGE TO AUGUSTA
GARAGED	1310	10003700	9020	1	0	$0.00	TRAVEL CHARGE TO SOUTHWEST (BUNBURY / BUSSELTON <50KM FROM TOWN) PER DOOR
GARAGED	1310	10003700	9024	1	0	$90.00	TRAVEL CHARGE TO BRIDGETOWN
GARAGED	1310	10003700	9031	1	0	$0.00	TRAVEL CHARGE TO BUSSELTON
GARAGED	1310	10003700	9035	1	0	$60.00	TRAVEL CHARGE TO COWARAMUP
GARAGED	1310	10003700	9038	1	0	$110.00	TRAVEL CHARGE TO WITCHCLIFFE
GARAGED	1310	10003700	9044	1	0	$0.00	TRAVEL CHARGE TO DUNSBOROUGH
GARAGED	1310	10003700	9055	1	0	$60.00	TRAVEL CHARGE TO GREENBUSHES
GARAGED	1310	10003700	9058	1	0	$0.00	TRAVEL CHARGE TO HARVEY
GARAGED	1310	10003700	9067	1	0	$165.00	TRAVEL CHARGE TO MANJIMUP
GARAGED	1310	10003700	9072	1	0	$0.00	TRAVEL CHARGE TO MYALUP
GARAGED	1310	10003700	9073	1	0	$95.00	TRAVEL CHARGE TO NANNUP
GARAGED	1310	10003700	9078	1	0	$220.00	TRAVEL CHARGE TO PEMBERTON
GARAGED	1310	10003700	9102	1	0	$0.00	TRAVEL CHARGE TO YARLOOP
GARAGED	1310	10003700	9097	1	0	$0.00	TRAVEL CHARGE TO WAROONA
GARAGED	1310	10003700	9098	1	0	$0.00	TRAVEL CHARGE TO BINNINGUP
							
CARPET	1340	52537	7000	1	1	$0.00	FLOOR COVERINGS AS PER QUOTE
							
WTREAT	1390	52537	7000	1	1	$0.00	WINDOW TREATMENTS AS PER QUOTE
							
PCI	0320	50062	0020	1	1	$80.00	INSTALL BUILDERS SITE SIGN
